study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
logistics engineering,Windesheim,B,Zwolle,Nederlands,4 jaar,"razendsnel! afgevraagd boodschappen belanden? AziÃ« Amerika Nederland? bezorgd beweging, spoor, keten. jÃ­j hechte, Zwolle autofabrikant 1,7 miljoen ton vracht transporteur Schiphol? transportbedrijf warehouse basisvakken, rooster, ICT. Transport; Bedrijfseconomie; Warehouse Informatiemanagement; Excel; personen) (vaak bedrijf): Transportmodaliteiten markt; Overslag terminals; productielogistiek; warehouse. studieadvies: Windesheim. bedrijfsbelang, meedenken, bedrijfsbelangen Intelligence, BI, Finance, Dienstverlening, E-business simulatiegames samenwerkt, uitwisselingsprogramma. samenstellen: verandering; Operational Optimization; Toekomst; ervaring, Korea, Ierland Litouwen. bedrijfsbelang, meedenken, bedrijfsbelangen Intelligence, BI, Finance, Dienstverlening, E-business simulatiegames samenwerkt, uitwisselingsprogramma. samenstellen: verandering; Operational Optimization; Toekomst; ervaring, Korea, Ierland Litouwen. transportvisie middellange winkelorganisatie 800 filialen; planningsmethode aanvoeren Scania; Verhoog klanttevredenheid pakketbezorging retouren Wehkamp; warehouse efficiÃ«nt Double Gefeliciteerd! Nederland muur hangen? halen: Nederlandse Vilnius Litouwen Ã©n Zwolle? Industrial Logistic Infrastructure"
ruimtelijke ontwikkeling,Windesheim,B,Zwolle,Nederlands,4 jaar,"verkeersproblematiek, leefomgevingen. uitstroomprofielen: verkeersveiligheid, Ruimte? concentreer creÃ«ren publieke omgevingen. mobiliteitsorganisaties. bijdrage? verkeerssituaties oplossingsstrategieÃ«n. verkeers- Thematische kennislessen aangeleerd cluster. Handig, clusters: ruimte; Verkeersveiligheid terreinen. milieukunde. ontwerpprogrammaâ€™s, SketchUp AutoCAD. hand. Doorstroomnorm Ruimte? Gebiedsontwikkeling; Beleid leefomgeving; verkeersstromen; professionalisering. Ruimte? Gebiedsontwikkeling; Beleid leefomgeving; verkeersstromen; professionalisering. indelen: indelen. Windesheim Verkeerstechniek; cycling; Mobility; Vervoer; toenemend vrachtverkeer A1 Twente. zouden ov-kaart afschaft. Mobiliteit? Planologie; Geografie; Geografie Planologie; Spatial Civil"
technische bedrijfskunde,Windesheim,B,Zwolle,Nederlands,4 jaar,"Zwolle: slimmer! weleens betrapt gedachte: beter?. bladblazers straat, treinen wirwar kabels gadgets laden... frustraties. kreeg lossen? Zwolle efficiÃ«nt Ã©Ã©n opstart gesprekstechnieken clubjes bedrijfsvoering. coachen DriveXchange, magazijnrobot finale. studieadvies; Windesheim. QHSE Maintenance praktijkvraagstuk ijzersterke leermethode halfjaar, Operational Industry, Optimization, Industrial Strategies Technologies verzameld professionaliteit trucs behalen? behaalt Nederlandse Jade Hochschule Wilhelmshaven (Duitsland), ZÃ¼rcher Hochschule fÃ¼r Angewandte Wissenschaft Winterthur (Zwitserland) Savonia University Kuopio (Finland). Zwolle? Industrial Administration (MBA);"
werktuigbouwkunde,Windesheim,B,Zwolle,Nederlands,4 jaar,"achtbanen boerderij operatiekamer. vertelt draait! woord. tunnelboormachine lasrobot knieprotheses Zwolle. stirlingmotor. hefmechanisme lagers tandwielen. ontwerpspecificaties let. DriveXchange-project inneemt. simulatietechnieken, bedrijfskunde, dynamica. waterstof, versnellingsbak, schoonmaakrobot boot uiterlijk, betrouwbaarheid, bedieningsgemak procesbeheersing evenwicht ideeÃ«n Mechanics, Thermodynamical Perron038 Zwolle, simulatietechnieken, bedrijfskunde, dynamica. waterstof, versnellingsbak, schoonmaakrobot boot uiterlijk, betrouwbaarheid, bedieningsgemak procesbeheersing evenwicht ideeÃ«n Mechanics, Thermodynamical Perron038 Zwolle, productiemachine, testinstallatie tractoronderdelen, laserlassysteem, faalmechanismen gaswinningsinstallatie tilhulpmiddel behalen: Nederlandse Linnaeus University Zweden Savonia University Finland. Werktuigbouwkunde? lerarenopleiding! voorzetje: Polymer Kopopleiding."
bouwkunde,Windesheim,AD,Almere,Nederlands,2 jaar,"Almere carriÃ¨re. (bouw)bedrijf knie. leerwerkplek bouwregelgeving, installaties; BIM (3D-modelleren); Projectmanagement; Bouwmanagement; bouwen; Bouwtechniek Nederlands Engels; overzien BIM 3D-modellen. 3D modelleert BIM. BIM installatiedeskundige stemt efficiÃ«nte vroegtijdig BIM-server aanwezig. BIM-model 3D-model financiÃ«n Ondernemersplanning marketing; Bedrijfsvoering Herbestemming; vastgoedbeheer. Comakership, leerbedrijf. plan, degree-niveau geslaagd. Comakerships BREEAM woning? omwonenden? afvalstromen? BIM-tool calculatieproces? baten Lean Windesheim Ad (voltijd); studiekeuze123.nl Nederland."
industriÃ«le automatisering en robotica,Windesheim,AD,Zwolle,Nederlands,2 jaar,"doorgroeien. Ad IndustriÃ«le inregelen Taakgebieden taakgebied Field Technician, Programmer Integrator. Field Technician: flitsend programmeur industriÃ«le Programmer: -vaardigheden, Ã©Ã©n, Integrator: Ã©Ã©n Field Technician allereerste schakelingen; industriÃ«le controllers; machine-hardware aanscherpt. Programmer ISA88. onderhoudsvriendelijke herbruikbare applicatieprogrammeren (C#). werkplekleren Windesheim interoperabiliteit. sockets, industriÃ«le bussystemen 'Integrator', samengevoegd Windesheim werkplekleren eindopdracht. Integrator â€˜Integratorâ€™. (sub)systemen vlakken PLC (deel)systeem. selecteer verband, Windesheim. commissie. hbo-Ad-diploma. IndustriÃ«le Windesheim Ad IndustriÃ«le studiekeuze123.nl Nederland."
software development,Windesheim,AD,Almere,Nederlands,2 jaar,"ICT-achtergrond gebracht. desktop- webdevelopment, Almere programmeertalen. 0, console-, desktop- besteed: HTML CSS Javascript; PHP (-OO); C#; Databases; DevOps; softwarebedrijven. CMS (API). begeleiding: Ã©n begeleidingsuren. Doorstroomnorm: software-ontwikkelproject, crossplatformdevelopment. Flutter/Dart MVVM pattern MVC pattern, afstudeer-Comakership, eindproducten Windesheim Ad (bachelor HBO)."
technische bedrijfskunde,Windesheim,AD,Zwolle,Nederlands,2 jaar,"geÃ¯nteresseerd Ad organisatiecultuur, productkwaliteit, klantmanagement Ad uitbreiden vormgeeft coÃ¶rdineert. HRM, financiÃ«n. bedrijfskundige. leeractiviteiten doel). zozeer proces). 24 stuk. geclusterd dienstenmanagement; beschrijven diensten. productinformatie monitort, Procesmanagement; managet. Klantmanagement; (waardepropositie). (beter) leveranciers. Organisatiemanagement; strategie, organisatiecultuur. sturing managet. verandering. keuzethema (Fabriek Duurzaamheid) Nederlandse Engelse Afgestudeerd? Gefeliciteerd, zak: Windesheim Ad (deeltijd); Beroepsonderwijs"
applied science,Zuyd Hogeschool,B,"Heerlen, Geleen",Nederlands,4 jaar,"vak? geweldig? dÃ© aan! behalen? compacter appliedscience@zuyd.nl. motivatiegesprek. appliedscience@zuyd.nl. oktober. Ã©n Science: Circular Materials, Molecular Health Chemistry. topper oriÃ«ntatie. interesses? programma's. Atomen Lab- Spectroscopie, Reactiviteit Professionalisering OriÃ«ntatie, Celtechnologie, Macromoleculen, Onderzoeksproject, Kinetiek Reacties, Productie, GeÃ¯ntegreerd Onderzoeksproject. duren. afgeleid verschijnt stagemoment Circular Materials: materialen: 3D-geprinte borstprothesen borstkankerpatiÃ«nt. recycleerbare klimgrepen boulderhal. ding merken: afvalhoop moeten, hergebruiken. Molecular Health: omgeving: DNA-analyse kankerpatiÃ«nt kweekvlees Chemistry: Ã©cht Ã©n fabriek). levensreddend medicijn. zonlicht leuke, Brightlands Chemelot doorgroei onderwijspartner CHILL. CHILL Brightlands Chemelot leer-, werk- onderzoeksomgeving kijker CHILL prima. opstarten vervolgopleiding? gewoon. loodjes. afstudeerverslag â€˜Bachelor Scienceâ€™. 3D-printer bioprinter herbruikbare sportwereld? heeft? vertrekken hÃ©t biomedisch, materiaalkundig Ã©n rapporteren; Maastricht, RWTH Aachen TU Eindhoven. materopleidingen Maastricht"
built environment,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,"energieneutrale tegengaan verkeersopstoppingen snelwegen turborotondes, Havo: beginnen: B. Vwo: beginnen: B. Mbo: studietraject: mbo'er studietraject STER-programma mbo-opleiding. weten? adviesgesprek ouder, Nederlandse staatsexamen NT2II, Nederlands anderstaligen. NT2II gemotiveerd, Belgisch Belgisch BSO (technisch/ +7e leerjaar, TSO ASO gekeken motivatie, Let Belgisch Nederlandse aantoonbaar beste, duurzaamste gezondste Limburg poolhouse; ideeÃ«n (ruimtelijke ontwikkeling), (bouwkunde) fietsbrug (civiele Bouwkunde; wijk. (Digitaal) poolhouse handmatig SketchUp Revit. Constructieleer; Maas; Bouwkunde: levensloopbestendigheid wijk. ligplaatsenverhuur woningen. stadsrand Weert; Bouwkunde: gebouwtechnologie. gebiedsvisie gemeentelijke randvoorwaarden gebiedsvisie. studierichtingen. sollicitatietraining. stagejaar Nederland stagebegeleiders Transformation, Circular carbon Transformation. (overheids-)instelling. ontwerpvoorstel. Afstudeertitel: Transformation, Vooronderzoek, ideeÃ«n bewoner kantoorpanden, winkelcentra (nieuwbouw)huizen. Typisch verstevigen. regelgeving. bouwplaats, tekenaar, werkvoorbereider. wat? deltawerken. landschap, bebouwing, klimaatveranderingen. parken groenstroken verminderen. hoogwater Maas. tekenaar, Nederland vastgoed. energieneutrale kantoor. draagvlak creÃ«ren vastgoedbeheerder woningcorporatie, consultant."
communication and multimedia design,Zuyd Hogeschool,B,Maastricht,Nederlands,4 jaar,"gezien. stellage 3D-animatiefilm. technologieÃ«n communicatie-oplossingen needs. Communication (CMD) experimenteert prototypes. Ã©n lead. Havo: Gezondheid; Vwo: Gezondheid; Mbo: toets, inschrijfprocedure Studielink. Buitenlands: verzoeken Taal: Nederlands Nederlandse Nederlands moedertaal Staatsexamen NT2 Nederlands (NT2). zoeken, website. HTML CSS camera, standpunt, compositie kernboodschap beeldscherm (webdesign) groepsopdracht: workshop â€˜Code Kidsâ€™ leerlingen 7/8 communicatievraagstuk, bedacht. zoeken, technology: website. HTML CSS programeertalen. Photography: camera, standpunt, beelduitsnede, compositie, Writing kernboodschap schrijven, formuleringsadviezen copywriting voldoen, vindbaarheid beeldscherm (webdesign) beeldaspecten kleur, compositie, ritme, typografie visuals centered ontwerpfilosofie betekenis, functie, â€“beleving bevordert. Audiovisual kleurgebruik, beweging, ritme film basiselementen AV interviewtechniek scriptschrijven. exploration: kunde, â€˜kunstâ€™ Generative algoritmes, regels. Analoog Ã³f digitaal. practice: workshop â€˜Code Kidsâ€™ leerlingen 7/8 interaction, story: web-technologie verhaal. storytelling: gebruikmakend verhaal; documentary: vertellen?; HTML5: web-technologie story training: scripting visualisatie; Stagevoorbereiding: stagebedrijf, ontwikkelingsplan, sollicitatiebrief elevator pitch; Business: strategie, finance, branding; Society media; prototypen, adviezen, Keuzevakken: Graphic Crossmedia promotion; Interfacing tomorrow; Installation narrative; reporter; Immersive Education Graphic Crossmedia promotion; Interfacing tomorrow; Installation narrative; reporter; Immersive Education coacht communicatievraagstuk app, installatie. omarmt einddoel verliezen. coderen, fotografie, creÃ«ert verzorgingstehuis treinbank story negatieve kledingindustrie. communicatiespecialist overzien. studente Renske nam letterlijk. maakte oneindig varianten universum scheppen: magie Oneindigheid. Ã©n tof studioâ€™s technologieÃ«n gadgets. drone shots print 3D. VR, AR 360Â° Probeer, Nederland BelgiÃ« vervolgopleiding: Katholieke Genk (BelgiÃ«); Bedrijfscommunicatie Tilburg; Leiden; Utrecht; New Amsterdam; Human-Machine Communication Rijksuniversiteit Groningen."
engineering,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,"schroeven? B. B. Ã©n ouder, motivatie, secretariaat engineering@zuyd.nl. divers! voorbijkomen: voetbalrobot. basisframe schietmechanisme. hijskraan. checken energieomzettingen energiestromen bierbrouwer brouwproces. Kunststoftechniek 3D geprinte klimgreep veiligheidseisen Ã©n cobots mini-fabrieken. gebruiksklaar aerodynamica? Topsporters windtunnel wielrenfietsen racewagens verlagen. windtunnel opencircuitwindtunnel Zuyd. Zuyd. daar: afstudeerstage! Afstudeertitel: â€˜Bachelor Scienceâ€™. Eindhoven, Delft Twente."
hbo-ict,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,"HBO-ICT tv bedient. filmsuggesties Netflix. Havo; Vwo; vwo-diploma; aanpakkers universiteiten; driejarige Mbo; ict@zuyd.nl. vÃ³Ã³r december vÃ³Ã³r beginnen; diploma's? ICT@zuyd.nl. HBO-ICT ICT, Interaction: mens. andersom! Cloud: cloudomgevingen Ã©n klantgericht IT portfoliomap Explore ICT? ermee? Create Innovate Keuzevak: Keuzevak: Intensive boeien: Ã©n vergeten Keuzevak: Usability Keuzevak: Protection; Keuzevak: Keuzevak: Keuzevak: Thinking; Keuzevak: Automation; Optimize: paniek, ICT-bedrijven ontmoeten regelen. IT keuzevak. HBO-ICT Zuyd leukste Cybersecurity: informatiebeveiligingsplan. ict-dienstverlening (IoT): softwarematige dataverwerking. IoT-systeem. informatievoorziening, werkstuk afstudeercommissie. Afstudeertitel: HBO-ICT Zuyd aandachtsgebied, IT pint Nederlands: wisselwerking snappen patiÃ«nt revalideren. omgevingen. zoomen ordenen, ondersteun gloednieuwe Maastricht University (UM) (OU) HBO-ICT"
mens en techniek,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,"Biometrie. hart- longmetingen artsen sporters prestaties. smartwatches. Havo; Vwo; Mbo; 4), Zuyd. persoonlijkheidsonderzoek, capaciteiten- interessetest. studentendecaan: E marjo.dullens@zuyd.nl, T +31 (0)45 400 66 11. Buitenlands; anderstalige toelaten Nederlandse staatsexamen Nt2-II, Nederlands anderstaligen certificaat. vÃ³Ã³r pad! sport revalidatie ECG geleiding; Longen bloedsomloop Gassen vloeistoffen; EEG EMG Filteren wisselstroom; Bewegingsanalyse Inspanningsfysiologie Biomechanica videoanalyse. 5: regelsystemen regelsystemen Interpretatie coach; 8: kwaliteitscontrole. Sport revalidatie; sportbiometrie projectonderwijs; diagnostiek; (hartfunctie, longfunctie neurofysiologie). koffers maar, Europese ziet, Sport revalidatie; scholing keuzeprogramma. diagnostiek; â€˜jouwâ€™ afstudeervariant: hartfunctie, longfunctie neurofysiologie. menu. ziekenhuisafdeling. scholing keuzeprogramma. vliegt voorbij! Keuzeprogramma; Zuyd. zorg; Brain Therapy: neurodiagnostiek neurotherapie. Afstudeertitel; Biometrie â€˜Bachelor Scienceâ€™. lichaam: hart, hersenen, longen, bloedsomloop, meer; lichaamsfuncties meten; meetapparatuur interpreteren; omgang sporters, patiÃ«nten, artsen, fysiotherapeuten, ingenieurs,"
technische bedrijfskunde,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,"flexibeler managers efficiÃ«nte warehouse, Bedrijfskunde, handelen, understanding preparation, Kwantitatief Bedrijfsvoering, IndustriÃ«le productie, patterns visualization, zomervakantie kaart. bedrijfsvoering, ICT-systemen ketenoptimalisatie, Bedrijfseconomie, preparation visualisation, ondernemen, ERP-systemen, beslis Waar, Zuyd Lean Six Sigma, Keuzevak. Bedrijfskunde, Zuyd Afstudeertitel: â€˜Bachelor Scienceâ€™. Logistics, Keuzevak, â€˜jouwâ€™ concurrentie lesrooster bedrijfseconomie. loodst."
engineering,Zuyd Hogeschool,AD,Heerlen,Nederlands,2 jaar,"verdieping, Ad zoekt! poosje industriÃ«le Ad rooster, erom ICT-kennis Hierna formuleer Afstudeertitel: Ad â€˜Associate degreeâ€™. 4.0, technologieÃ«n verlengen voorspelbare (Ad, checken"
ict,Zuyd Hogeschool,AD,Heerlen,Nederlands,2 jaar,"lang? ad-opleiding praktischer HBO-ICT. UI developer? job beheerder? Havo: Vwo: Mbo: ict@zuyd.nl. vÃ³Ã³r december vÃ³Ã³r diploma's? secretariaat, ICT@zuyd.nl. (Ad)? ICT@zuyd.nl. ict, Interaction: mens. andersom! Cloud: cloudomgevingen softwareonderdelen Ã©n klantgericht toetsen: (Ad) portfoliomap Explore: ICT? ermee? Create: Keuzevak: Thinking. Keuzevak: Automation. Keuzevak: Keuzevak: Intensive zover informatievoorziening, werkstuk afstudeercommissie. afstudeerplek: paniek, ict-bedrijven ontmoeten regelen. Afstudeertitel: Keuzevak: Usability Keuzevak: Protection, Keuzevak: Keuzevak: aandachtsgebieden. ICT. pint Interaction: Nederlands: wisselwerking patiÃ«nt revalideren. snappen Cloud: zoomen ordenen, ondersteun gloednieuwe HBO-ICT."
