study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
bouwkunde,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"Ã©n modeleren. creÃ«ren stijlen? periodes? spontane ideeÃ«n renovaties vervallen pand loopt? urenlang allermooiste games? Almere Ã©Ã©n mee? bouwmaterialen, staat; bril. boeken. praktijkruimte campus. hout maquetteatelier Stroop mouwen Almere praktijkgerelateerde Bouwproces: (BIM). 3D-model dÃ© pand. bouwteam, Z bouwteam: bouwteam. Z maquettebouw 3D-modelleren. let Doorstroomnorm: Almere praktijkgerelateerde Bouwproces: (BIM). 3D-model dÃ© pand. bouwteam, Z bouwteam: bouwteam. Z maquettebouw 3D-modelleren. let Doorstroomnorm: Comakerships: Comakerships Comakership verbreding. Comakership Comakership Comakerships 3D-ontwerp kantoorgebouw; architectenbureau bouwen; bouwplan pallets Spiral Tower, 9,5 toren Esplanade Almere; metaalbedrijf metaalsoort fietsenstalling station Almere Poort; bouwmethodiek entree ziekenhuis; bibliotheek Almere Windesheim 250 Verenigde Staten, Groot-BrittanniÃ«, Turkije, Cambodja, CuraÃ§ao Aruba. Comakership informatie, hÃ©t uitvoerende bouw? opvang gezinnen, uitkijktorens Oostvaardersplassen, blockchain vastgoedsector; Build kwaliteitsborging bouwafval, BIM bouwplaats; Maintain labeltransitie gestapelde woningbouw huursector, nul appartementen, transitievisie lokaal sparren. jij, tevreden? Bouwkunde? Ã³f erna TU Delft TU Eindhoven. Academie Bouwkunst, Groningen, Rotterdam, Amsterdam Arnhem. Construction Staal (HTI), Kopopleiding."
civiele techniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"begaanbaar spoorwegen. berekent, voorbereid, bouwprocessen, omgevingsbelangen Nederland profiteren stabiliteit onbelangrijk, Dijken, spraakmakende practicumopdrachten. asfalt, tekenprogrammaâ€™s AutoCAD (2D) Revit (3D). Windesheim Waterbouwkunde Wegenbouwkunde. bouworganisaties. viaducten aanleggen, spoor waterzuiveringen beproeven contractvormen, financiÃ«le doorrekening planning. daarin, Ã©Ã©n overheidsorganisatie. werknemer. aanscherpen. Waterbouwkunde Wegenbouwkunde. bouworganisaties. viaducten aanleggen, spoor waterzuiveringen beproeven contractvormen, financiÃ«le doorrekening planning. daarin, Ã©Ã©n overheidsorganisatie. werknemer. aanscherpen. mini-minors. Betonconstructies, Waterbouwkunde, Future Cities, Verkeerstechniek Benieuwd Future Cities? Ã©Ã©n 3D geprinte beton, COâ‚‚-uitstoot wegprojecten waterbeheer. Hydraulic Structural Construction Geo-Engineering, Kopopleiding."
elektrotechniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"Nederland inchecken ov-chipkaart, draadloos opladen autoâ€™s. Zwolle onderzoekt, produceert. woorden razendsnelle basisvaardigheden: rooster Engels, Nederlands, Praktijkopdracht: meter. energiemeter keuken DriveXchange. accuâ€™s finale. robot? Windesheim communicatietechniek. Ingenieursbureau. Ingenieursbureau. aandragen, zwevende mini-segway energiemeter? printplaatfabricage, SMD-soldeerapparatuur 3D-printers. bedrijfsprojectweek 3D-printen premaster? Wireless Energy Electronics. Wireless ingebouwde â€˜intelligentâ€™ gehoorapparaten, cruisecontrol parkeersensoren. Energy doordat (elektrisch etc.) weersinvloeden. opslag elektriciteitsnetten balanshandhaving vermogens-/frequentiebalans. industriÃ«le PLCâ€™s efficiÃ«nter nauwkeuriger. feitje: Perron038 Zwolle. Electronics. audioversterker. communicatietechniek. Ingenieursbureau. Ingenieursbureau. aandragen, zwevende mini-segway energiemeter? printplaatfabricage, SMD-soldeerapparatuur 3D-printers. bedrijfsprojectweek 3D-printen premaster? Wireless Energy Electronics. Wireless ingebouwde â€˜intelligentâ€™ gehoorapparaten, cruisecontrol parkeersensoren. Energy doordat (elektrisch etc.) weersinvloeden. opslag elektriciteitsnetten balanshandhaving vermogens-/frequentiebalans. industriÃ«le PLCâ€™s efficiÃ«nter nauwkeuriger. feitje: Perron038 Zwolle. Electronics. audioversterker. sluitstuk eindverslag vastlegt, afstudeerzitting. gehaald? felbegeerde afstudeeropdrachten: modulaire industriÃ«le opgeleverd; meetmodule weerstandsmetingen. Elektrotechniek? lesgeven Kopopleiding Ã©Ã©n tweedegraads lesbevoegdheid Engineering; Systems; Energy Technology; Kopopleiding."
engineering,Windesheim,B,Almere,Nederlands,4 jaar,"Almere Raceautoâ€™s, fiets, levensreddende zorgrobot Almere samengevoegd basisjaar Ã©Ã©n leerroutes: Technical studiekeuzes Ã©n ondernemen? werkveld? opleiding! Almere Ã©n door: verkoopbaar 3D-printers. plan. sterkteleer. CAD Werkplaatstechniek. doelgroep. marketingplannen Windesheim Technical consument productdetaillering. hand- computertekenen. ontwerpopdrachten: straatpaaltje Almere; Buitenspeeltoestellen. Technical ze? Technical werktuigbouwer. met: automatisering) Operational Excellence productieprocessen). leidend. ons, om, Composieten, kunt: adviseren; studeerden gevelpaneel geÃ¯nspireerd BiomimicryNL; olienevel fabriek; laadpalen sparren. verdien Engineering? Polymer Engineering; Werktuigbouwkunde; Mechatronics; Innovation."
hbo-ict,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"Informatie, HBO-ICT Zwolle. ICT. ICT-sector technologieÃ«n, AI, efficiÃ«nter ICT-oplossingen? HBO-ICT Informatie, HBO-ICT Almere. oriÃ«ntatie. afstudeerrichting. HBO-ICT geÃ¯nteresseerd technologieÃ«n. beveiligen. ICT-oplossingen efficiÃ«nter zonder. HBO-ICT verkennen. reikwijdte ICT-vakgebied. stapt softwareontwikkeling. creaties gebruiksvriendelijkheid voorop, praktijkbehoeften. weerspiegelt dynamiek draait. weloverwogen studiekeuze oriÃ«nterend keuzes. studentbegeleider terugkomen. verschuift gemakkelijk. begeleider. Doorstroomnorm. AI. AI Almere Zwolle IT IT IT. Almere Zwolle Zwolle efficiÃ«nte ingebed. Zwolle Almere Zwolle Almere Zwolle HBO-ICT: Ã©Ã©n Ã©chte sprekers HBO-ICT Ã©Ã©n afkijkt. ICT. (leren) AI. AI Almere Zwolle IT IT IT. Almere Zwolle Zwolle efficiÃ«nte ingebed. Zwolle Almere Zwolle Almere Zwolle HBO-ICT: Ã©Ã©n Ã©chte sprekers HBO-ICT Ã©Ã©n afkijkt. ICT. (leren) gemaakt, verkend. Gefeliciteerd! ICT'ers oprapen. HBO-ICT? Informatics IT; Engineering; Intelligence; Information Studies; Network Engineering; Science; Kopopleiding."
industrieel product ontwerpen,Windesheim,B,Zwolle,Nederlands,4 jaar,"technisch? (IPO) Zwolle bedenkt, (her)ontwerpt, Ã©cht gezet. tekent, mooi, innovatief, gebruik. meubels verpakkingsmaterialen transportmiddelen. ontwerpvak. geclusterd. Kortom, gaan: Werking: goedwerkend buitenaf beantwoord hoezo? werkplaatstechnieken, (basis) productie; Communicatie: af! markt? handschetsen, bewerken, rapportage; Beleving: ideeÃ«n. eindgebruiker, beleving designgeschiedenis. ideeÃ«n onderbouwen. ontvangt. ontwerpmethoden; tools; vormgeving; IPO EXPO: (IPO) IPO EXPO! IPO-studenten meelopen 'gewone' lesdag. meeloopprogramma projectafsluiting bekijken. inspireren! Studentervaring: Maran, Britt Thijs Windesheim? STUIP, IPO: STUIP opgericht merken! STUIP borrel themafeest kantine. STUIP-leden jaren. kantine eerstejaars studievakken. STUIP klankbord ideeÃ«n voorstellen Doorstroomnorm: allereerste Ã©chte productdetaillering Kortom, begonnen! Werking, Beleving. rooster handtekenen; vormgeving; tablettekenen. milieubewust designers bestaan, internationalisering Engelse Bedrijfsprojectweek: Windesheim Bedrijfsprojectweek. Ã©Ã©n vernieuwd boorsysteem putten Kenia; isolatie- duurzaam-energiepakket fabriekshal functie; insectenvoedingsproducten scheiden; houten kinderfiets. gepresenteerd gestreamde talkshow. onderwijsactiviteiten interessegebied. droomde. sectoren. (MAD) MAD productontwerp-studenten Engelstalig; CoP Technologies oplossingen; ConceptStudio gerund opzetten; Nederland IPO Rome; Barcelona; Bilbao; Warschau; Edinburg; OsnabrÃ¼ck. Hochschule OsnabrÃ¼ck? double inhoudt lees verderop. analysevaardigheden, ontwerptechnische deskundigheid. ontwerpresultaten. trucs intern experts, productiemogelijkheden netjes ronden? Gefeliciteerd! Double Degree: Ã©n Arts. IPO Windesheim Hochschule OsnabrÃ¼ck, Industrial OsnabrÃ¼ck 'double degree' bezit. Arts. masterstudie. Industrial (TU Eindhoven); Industrial (UT); Strategic (TU Delft); Integrated (TU Delft); (TU Delft)."
logistics engineering,Windesheim,B,Zwolle,Nederlands,4 jaar,"razendsnel! afgevraagd boodschappen belanden? AziÃ« Amerika Nederland? bezorgd beweging, spoor, keten. jÃ­j hechte, Zwolle autofabrikant 1,7 miljoen ton vracht transporteur Schiphol? transportbedrijf warehouse basisvakken, rooster, transport, ICT. Inleiding Transport; Bedrijfseconomie; Warehouse Informatiemanagement; Excel; Professionaliseren. personen) (vaak bedrijf): Transportmodaliteiten markt; Overslag terminals; productielogistiek; warehouse. studieadvies: Windesheim. bedrijfsbelang, meedenken, bedrijfsbelangen Intelligence, BI, Finance, Dienstverlening, E-business simulatiegames samenwerkt, uitwisselingsprogramma. samenstellen: Engineering; verandering; Operational Process Optimization; Toekomst; ervaring, Korea, Ierland Litouwen. bedrijfsbelang, meedenken, bedrijfsbelangen Intelligence, BI, Finance, Dienstverlening, E-business simulatiegames samenwerkt, uitwisselingsprogramma. samenstellen: Engineering; verandering; Operational Process Optimization; Toekomst; ervaring, Korea, Ierland Litouwen. zoal transportvisie middellange winkelorganisatie 800 filialen; planningsmethode aanvoeren producent Scania; Verhoog klanttevredenheid pakketbezorging retouren Wehkamp; warehouse efficiÃ«nt Double Gefeliciteerd! Nederland muur hangen? halen: Nederlandse Vilnius Tech Litouwen Ã©n Zwolle? Industrial Logistic Transport, Infrastructure Logistics."
ruimtelijke ontwikkeling,Windesheim,B,Zwolle,Nederlands,4 jaar,"vraagstukken, verkeersproblematiek, leefomgevingen. uitstroomprofielen: verkeersveiligheid, Ruimte? concentreer creÃ«ren ruimtes publieke omgevingen. overheden, mobiliteitsorganisaties. bijdrage? verkeerssituaties oplossingsstrategieÃ«n. verkeers- uitstroomprofiel Thematische kennislessen aangeleerd cluster. Handig, clusters: ruimte; Verkeersveiligheid terreinen. milieukunde. ontwerpprogrammaâ€™s, SketchUp AutoCAD. hand. Doorstroomnorm Benieuwd Ruimte? Gebiedsontwikkeling; Beleid leefomgeving; verkeersstromen; Internationalisering professionalisering. Benieuwd Ruimte? Gebiedsontwikkeling; Beleid leefomgeving; verkeersstromen; Internationalisering professionalisering. indelen: indelen. Windesheim daarbuiten) Verkeerstechniek; cycling; Mobility; Vervoer; toenemend vrachtverkeer doorstroming A1 Twente. zouden ov-kaart afschaft. Mobiliteit? Planologie; Geografie; Geografie Planologie; Spatial Engineering; Civil"
technische bedrijfskunde,Windesheim,B,Zwolle,Nederlands,4 jaar,"Zwolle: slimmer! weleens betrapt gedachte: beter?. geluid bladblazers straat, treinen wirwar kabels gadgets laden... frustraties. kreeg lossen? Zwolle efficiÃ«nt centraal; Ã©Ã©n opstart gesprekstechnieken clubjes bedrijfsvoering. coachen DriveXchange, magazijnrobot finale. studieadvies; Windesheim. game, QHSE Maintenance praktijkvraagstuk ijzersterke leermethode halfjaar, Operational Industry, Process Optimization, Industrial Strategies Technologies verzameld professionaliteit trucs behalen? behaalt Nederlandse Jade Hochschule Wilhelmshaven (Duitsland), ZÃ¼rcher Hochschule fÃ¼r Angewandte Wissenschaft Winterthur (Zwitserland) Savonia University Kuopio (Finland). Zwolle? Industrial Administration (MBA);"
werktuigbouwkunde,Windesheim,B,Zwolle,Nederlands,4 jaar,"achtbanen boerderij operatiekamer. vertelt draait! woord. tunnelboormachine lasrobot knieprotheses windturbines. Zwolle. stirlingmotor. hefmechanisme componenten, lagers tandwielen. ontwerpspecificaties let. DriveXchange-project inneemt. simulatietechnieken, bedrijfskunde, dynamica. waterstof, versnellingsbak, schoonmaakrobot boot uiterlijk, betrouwbaarheid, bedieningsgemak procesbeheersing evenwicht ideeÃ«n Mechanics, Thermodynamical Perron038 Zwolle, simulatietechnieken, bedrijfskunde, dynamica. waterstof, versnellingsbak, schoonmaakrobot boot uiterlijk, betrouwbaarheid, bedieningsgemak procesbeheersing evenwicht ideeÃ«n Mechanics, Thermodynamical Perron038 Zwolle, afstudeeropdracht, productiemachine, testinstallatie tractoronderdelen, laserlassysteem, faalmechanismen gaswinningsinstallatie tilhulpmiddel behalen: Nederlandse Linnaeus University Zweden Savonia University Finland. Werktuigbouwkunde? lerarenopleiding! voorzetje: Polymer Engineering; Engineering; Kopopleiding."
bouwkunde,Windesheim,AD,Almere,Nederlands,2 jaar,"Almere carriÃ¨re. (bouw)bedrijf knie. bouwtechniek, leerwerkplek bouwregelgeving, installaties; BIM (3D-modelleren); Projectmanagement; Bouwmanagement; bouwen; Constructieleer Bouwtechniek Nederlands Engels; overzien BIM 3D-modellen. 3D modelleert BIM. wisselt BIM installatiedeskundige stemt efficiÃ«nte vroegtijdig voorkomen. BIM-server aanwezig. BIM-model 3D-model financiÃ«n Ondernemersplanning marketing; Bedrijfsvoering Herbestemming; vastgoedbeheer. Comakership, leerbedrijf. plan, degree-niveau geslaagd. Comakerships BREEAM woning? omwonenden? afvalstromen? BIM-tool calculatieproces? baten Lean Windesheim Ad (voltijd); studiekeuze123.nl Nederland."
industriÃ«le automatisering en robotica,Windesheim,AD,Zwolle,Nederlands,2 jaar,"doorgroeien. Ad IndustriÃ«le inregelen Taakgebieden taakgebied Field Technician, Programmer Integrator. Field Technician: flitsend programmeur industriÃ«le Programmer: -vaardigheden, Ã©Ã©n, Integrator: Ã©Ã©n Field Technician allereerste schakelingen; industriÃ«le controllers; machine-hardware productieprocessen; aanscherpt. Programmer ISA88. onderhoudsvriendelijke herbruikbare aandrijftechniek, applicatieprogrammeren (C#). werkplekleren Windesheim interoperabiliteit. sockets, industriÃ«le bussystemen 'Integrator', samengevoegd geheel. Windesheim werkplekleren eindopdracht. Integrator â€˜Integratorâ€™. (sub)systemen vlakken PLC Vision (deel)systeem. degelijk selecteer duo verband, Vision Windesheim. commissie. hbo-Ad-diploma. IndustriÃ«le Windesheim Ad IndustriÃ«le studiekeuze123.nl Nederland."
software development,Windesheim,AD,Almere,Nederlands,2 jaar,"bouwt. ICT-achtergrond gebracht. desktop- webdevelopment, Almere in! programmeertalen. 0, hebt). console-, desktop- besteed: HTML CSS Javascript; PHP (-OO); C#; Databases; DevOps; fictieve softwarebedrijven. CMS (API). begeleiding: intensiever contacturen Ã©n begeleidingsuren. Doorstroomnorm: software-ontwikkelproject, crossplatformdevelopment. Flutter/Dart MVVM pattern MVC pattern, afstudeer-Comakership, eindproducten Windesheim Ad (bachelor HBO)."
technische bedrijfskunde,Windesheim,AD,Zwolle,Nederlands,2 jaar,"geÃ¯nteresseerd Ad organisatiecultuur, leiderschap, productkwaliteit, klantmanagement Ad uitbreiden vormgeeft coÃ¶rdineert. HRM, financiÃ«n. bedrijfskundige. leeractiviteiten doel). zozeer proces). 24 stuk. geclusterd dienstenmanagement; beschrijven diensten. productinformatie monitort, Procesmanagement; budgetten managet. Klantmanagement; (waardepropositie). (beter) leveranciers. Organisatiemanagement; strategie, leiderschap organisatiecultuur. sturing managet. evalueert verandering. keuzethema (Fabriek Duurzaamheid) Nederlandse Engelse Afgestudeerd? Gefeliciteerd, zak: Windesheim Ad (deeltijd); Beroepsonderwijs"
applied science,Zuyd Hogeschool,B,"Heerlen, Geleen",Nederlands,4 jaar,"vak? praktijk? geweldig? dÃ© aan! behalen? compacter appliedscience@zuyd.nl. afleggen. motivatiegesprek. appliedscience@zuyd.nl. oktober. Ã©n Science: Circular Materials, Molecular Health Chemistry. noodzakelijke topper oriÃ«ntatie. interesses? programma's. Atomen Lab- Spectroscopie, Reactiviteit Professionalisering OriÃ«ntatie, Celtechnologie, Macromoleculen, Onderzoeksproject, Kinetiek Reacties, Synthese Productie, GeÃ¯ntegreerd Onderzoeksproject. duren. afgeleid verschijnt stagemoment Circular Materials: materialen: 3D-geprinte borstprothesen borstkankerpatiÃ«nt. recycleerbare klimgrepen boulderhal. ding merken: tastbaar afvalhoop moeten, hergebruiken. dankbaar Molecular Health: omgeving: DNA-analyse kankerpatiÃ«nt bioplastics kweekvlees Chemistry: werkelijk Ã©cht voelen. laboratorium) Ã©n fabriek). telefoon levensreddend medicijn. zonlicht leuke, Brightlands Chemelot onderzoeksresultaten doorgroei onderwijspartner CHILL. CHILL Brightlands Chemelot leer-, werk- onderzoeksomgeving kijker CHILL prima. opstarten bedrijf? vervolgopleiding? gewoon. zicht. literatuur, loodjes. afstudeerverslag â€˜Bachelor Scienceâ€™. 3D-printer bioprinter herbruikbare sportwereld? heeft? vertrekken ongetwijfeld hÃ©t biomedisch, materiaalkundig onderzoeker; Ã©n toepassen; rapporteren; Maastricht, RWTH Aachen TU Eindhoven. materopleidingen Maastricht"
built environment,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,"energieneutrale woonwijken tegengaan verkeersopstoppingen snelwegen turborotondes, Havo: beginnen: B. Vwo: beginnen: B. Mbo: studietraject: mbo'er studietraject STER-programma mbo-opleiding. weten? adviesgesprek ouder, Nederlandse staatsexamen NT2II, Nederlands anderstaligen. NT2II gemotiveerd, aanvragen. Belgisch Belgisch BSO (technisch/ economisch) +7e leerjaar, TSO ASO gekeken motivatie, Let Belgisch Nederlandse aantoonbaar beste, duurzaamste gezondste Limburg poolhouse; plan; ideeÃ«n (ruimtelijke ontwikkeling), (bouwkunde) fietsbrug (civiele techniek). Bouwkunde; woning, wijk. (Digitaal) poolhouse handmatig SketchUp Revit. Constructieleer; Maas; Bouwkunde: levensloopbestendigheid wijk. ligplaatsenverhuur Ontwikkeling: woningen. stadsrand Weert; Bouwkunde: gebouwtechnologie. gebiedsvisie Ontwikkeling: gemeentelijke randvoorwaarden gebiedsvisie. studierichtingen. sollicitatietraining. stagejaar Nederland stagebegeleiders Transformation, Circular low carbon environment. Transformation. (overheids-)instelling. ontwerpvoorstel. Afstudeertitel: Transformation, Vooronderzoek, ideeÃ«n bewoner kantoorpanden, winkelcentra (nieuwbouw)huizen. Typisch verstevigen. regelgeving. bouwplaats, tekenaar, werkvoorbereider. wat? deltawerken. landschap, bebouwing, klimaatveranderingen. parken groenstroken verminderen. hoogwater Maas. tekenaar, Nederland vastgoed vastgoed. energieneutrale leegstaand kantoor. draagvlak creÃ«ren gemeente, vastgoedbeheerder woningcorporatie, consultant."
